Time,level,is_pump_on,is_upper_sensor_active,is_lower_sensor_active,is_overflowing,is_empty
2026-02-11 00:40:54.979297,55.0,True,False,True,False,False
2026-02-11 00:40:55.479874,57.5,True,False,True,False,False
2026-02-11 00:40:55.980529,60.0,True,False,True,False,False
2026-02-11 00:40:56.481146,62.5,True,False,True,False,False
2026-02-11 00:40:56.981660,65.0,True,False,True,False,False
2026-02-11 00:40:57.482293,67.5,True,False,True,False,False
2026-02-11 00:40:57.982943,70.0,True,False,True,False,False
2026-02-11 00:40:58.483531,72.5,True,False,True,False,False
2026-02-11 00:40:58.984098,75.0,True,True,True,False,False
2026-02-11 00:40:59.484721,72.5,False,False,True,False,False
2026-02-11 00:40:59.985226,70.0,False,False,True,False,False
2026-02-11 00:41:00.485900,67.5,False,False,True,False,False
2026-02-11 00:41:00.986624,65.0,False,False,True,False,False
2026-02-11 00:41:01.487238,62.5,False,False,True,False,False
2026-02-11 00:41:01.987779,60.0,False,False,True,False,False
2026-02-11 00:41:02.488488,57.5,False,False,True,False,False
2026-02-11 00:41:02.989184,55.0,False,False,True,False,False
2026-02-11 00:41:03.489804,52.5,False,False,True,False,False
2026-02-11 00:41:03.990392,50.0,False,False,True,False,False
2026-02-11 00:41:04.490917,47.5,False,False,True,False,False
2026-02-11 00:41:04.991516,45.0,False,False,True,False,False
2026-02-11 00:41:05.492073,42.5,False,False,True,False,False
2026-02-11 00:41:05.992527,40.0,False,False,True,False,False
2026-02-11 00:41:06.493170,37.5,False,False,True,False,False
2026-02-11 00:41:06.993837,35.0,False,False,True,False,False
2026-02-11 00:41:07.494511,32.5,False,False,True,False,False
2026-02-11 00:41:07.995167,30.0,False,False,True,False,False
2026-02-11 00:41:08.495649,27.5,False,False,True,False,False
2026-02-11 00:41:08.996353,25.0,False,False,True,False,False
2026-02-11 00:41:09.496857,22.5,False,False,False,False,False
2026-02-11 00:41:09.997529,25.0,True,False,True,False,False
2026-02-11 00:41:10.498031,27.5,True,False,True,False,False
2026-02-11 00:41:10.998507,30.0,True,False,True,False,False
2026-02-11 00:41:11.499186,32.5,True,False,True,False,False
2026-02-11 00:41:11.999610,35.0,True,False,True,False,False
2026-02-11 00:41:12.500015,37.5,True,False,True,False,False
2026-02-11 00:41:13.000700,40.0,True,False,True,False,False
2026-02-11 00:41:13.501242,42.5,True,False,True,False,False
2026-02-11 00:41:14.001917,45.0,True,False,True,False,False
2026-02-11 00:41:14.502430,47.5,True,False,True,False,False
2026-02-11 00:41:15.002963,50.0,True,False,True,False,False
2026-02-11 00:41:15.503704,52.5,True,False,True,False,False
2026-02-11 00:41:16.004377,55.0,True,False,True,False,False
2026-02-11 00:41:16.504851,57.5,True,False,True,False,False
2026-02-11 00:41:17.005485,60.0,True,False,True,False,False
2026-02-11 00:41:17.506157,62.5,True,False,True,False,False
2026-02-11 00:41:18.006651,65.0,True,False,True,False,False
2026-02-11 00:41:18.507387,67.5,True,False,True,False,False
2026-02-11 00:41:19.008077,70.0,True,False,True,False,False
2026-02-11 00:41:19.508808,72.5,True,False,True,False,False
2026-02-11 00:41:20.009312,75.0,True,True,True,False,False
2026-02-11 00:41:20.509940,72.5,False,False,True,False,False
2026-02-11 00:41:21.010427,70.0,False,False,True,False,False
2026-02-11 00:41:21.511138,67.5,False,False,True,False,False
2026-02-11 00:41:22.011566,65.0,False,False,True,False,False
2026-02-11 00:41:22.512210,62.5,False,False,True,False,False
2026-02-11 00:41:23.012853,60.0,False,False,True,False,False
2026-02-11 00:41:23.513515,57.5,False,False,True,False,False
2026-02-11 00:41:24.014074,55.0,False,False,True,False,False
2026-02-11 00:41:24.514763,52.5,False,False,True,False,False
2026-02-11 00:41:25.015335,50.0,False,False,True,False,False
2026-02-11 00:41:25.516025,47.5,False,False,True,False,False
2026-02-11 00:41:26.016722,45.0,False,False,True,False,False
2026-02-11 00:41:26.517269,42.5,False,False,True,False,False
2026-02-11 00:41:27.017713,40.0,False,False,True,False,False
2026-02-11 00:41:27.518278,37.5,False,False,True,False,False
2026-02-11 00:41:28.018969,35.0,False,False,True,False,False
2026-02-11 00:41:28.519685,32.5,False,False,True,False,False
2026-02-11 00:41:29.020368,30.0,False,False,True,False,False
2026-02-11 00:41:29.520804,27.5,False,False,True,False,False
2026-02-11 00:41:30.021471,25.0,False,False,True,False,False
2026-02-11 00:41:30.522109,22.5,False,False,False,False,False
2026-02-11 00:41:31.022721,25.0,True,False,True,False,False
2026-02-11 00:41:31.523333,27.5,True,False,True,False,False
2026-02-11 00:41:32.023892,30.0,True,False,True,False,False
2026-02-11 00:41:32.524613,32.5,True,False,True,False,False
2026-02-11 00:41:33.025113,35.0,True,False,True,False,False
2026-02-11 00:41:33.525761,37.5,True,False,True,False,False
2026-02-11 00:41:34.026254,40.0,True,False,True,False,False
2026-02-11 00:41:34.526843,42.5,True,False,True,False,False
2026-02-11 00:41:35.027308,45.0,True,False,True,False,False
2026-02-11 00:41:35.527937,47.5,True,False,True,False,False
2026-02-11 00:41:36.028638,50.0,True,False,True,False,False
2026-02-11 00:41:36.529270,52.5,True,False,True,False,False
2026-02-11 00:41:37.029975,55.0,True,False,True,False,False
2026-02-11 00:41:37.530636,57.5,True,False,True,False,False
2026-02-11 00:41:38.031288,60.0,True,False,True,False,False
2026-02-11 00:41:38.531962,62.5,True,False,True,False,False
2026-02-11 00:41:39.032680,65.0,True,False,True,False,False
2026-02-11 00:41:39.533358,67.5,True,False,True,False,False
2026-02-11 00:41:40.033957,70.0,True,False,True,False,False
2026-02-11 00:41:40.534625,72.5,True,False,True,False,False
2026-02-11 00:41:41.035171,75.0,True,True,True,False,False
2026-02-11 00:41:41.535811,72.5,False,False,True,False,False
2026-02-11 00:41:42.036312,70.0,False,False,True,False,False
2026-02-11 00:41:42.536846,67.5,False,False,True,False,False
2026-02-11 00:41:43.037400,65.0,False,False,True,False,False
2026-02-11 00:41:43.537984,62.5,False,False,True,False,False
2026-02-11 00:41:44.038649,60.0,False,False,True,False,False
2026-02-11 00:41:44.539228,57.5,False,False,True,False,False
2026-02-11 00:41:45.039678,55.0,False,False,True,False,False
2026-02-11 00:41:45.540153,52.5,False,False,True,False,False
2026-02-11 00:41:46.040739,50.0,False,False,True,False,False
2026-02-11 00:41:46.541409,47.5,False,False,True,False,False
2026-02-11 00:41:47.042078,45.0,False,False,True,False,False
2026-02-11 00:41:47.542529,42.5,False,False,True,False,False
2026-02-11 00:41:48.042965,40.0,False,False,True,False,False
2026-02-11 00:41:48.543644,37.5,False,False,True,False,False
2026-02-11 00:41:49.044182,35.0,False,False,True,False,False
2026-02-11 00:41:49.544729,32.5,False,False,True,False,False
2026-02-11 00:41:50.045294,30.0,False,False,True,False,False
2026-02-11 00:41:50.545773,27.5,False,False,True,False,False
2026-02-11 00:41:51.046510,25.0,False,False,True,False,False
2026-02-11 00:41:51.547038,22.5,False,False,False,False,False
2026-02-11 00:41:52.047699,25.0,True,False,True,False,False
2026-02-11 00:41:52.548112,27.5,True,False,True,False,False
2026-02-11 00:41:53.048722,30.0,True,False,True,False,False
2026-02-11 00:41:53.549448,32.5,True,False,True,False,False
2026-02-11 00:41:54.050022,35.0,True,False,True,False,False
2026-02-11 00:41:54.550562,37.5,True,False,True,False,False
2026-02-11 00:41:55.051118,40.0,True,False,True,False,False
2026-02-11 00:41:55.551754,42.5,True,False,True,False,False
2026-02-11 00:41:56.052461,45.0,True,False,True,False,False
2026-02-11 00:41:56.553091,47.5,True,False,True,False,False
2026-02-11 00:41:57.053785,50.0,True,False,True,False,False
2026-02-11 00:41:57.554450,52.5,True,False,True,False,False
2026-02-11 00:41:58.054984,55.0,True,False,True,False,False
2026-02-11 00:41:58.555405,57.5,True,False,True,False,False
2026-02-11 00:41:59.056062,60.0,True,False,True,False,False
2026-02-11 00:41:59.556506,62.5,True,False,True,False,False
2026-02-11 00:42:00.057089,65.0,True,False,True,False,False
2026-02-11 00:42:00.557652,67.5,True,False,True,False,False
2026-02-11 00:42:01.058237,70.0,True,False,True,False,False
2026-02-11 00:42:01.558830,72.5,True,False,True,False,False
2026-02-11 00:42:02.059391,75.0,True,True,True,False,False
2026-02-11 00:42:02.560101,72.5,False,False,True,False,False
2026-02-11 00:42:03.060757,70.0,False,False,True,False,False
2026-02-11 00:42:03.561428,67.5,False,False,True,False,False
2026-02-11 00:42:04.062033,65.0,False,False,True,False,False
2026-02-11 00:42:04.562690,62.5,False,False,True,False,False
2026-02-11 00:42:05.063347,60.0,False,False,True,False,False
2026-02-11 00:42:05.564038,57.5,False,False,True,False,False
2026-02-11 00:42:06.064719,55.0,False,False,True,False,False
2026-02-11 00:42:06.565280,52.5,False,False,True,False,False
2026-02-11 00:42:07.065828,50.0,False,False,True,False,False
2026-02-11 00:42:07.566514,47.5,False,False,True,False,False
2026-02-11 00:42:08.067220,45.0,False,False,True,False,False
2026-02-11 00:42:08.567811,42.5,False,False,True,False,False
2026-02-11 00:42:09.068423,40.0,False,False,True,False,False
2026-02-11 00:42:09.568960,37.5,False,False,True,False,False
2026-02-11 00:42:10.069515,35.0,False,False,True,False,False
2026-02-11 00:42:10.569981,32.5,False,False,True,False,False
2026-02-11 00:42:11.070653,30.0,False,False,True,False,False
2026-02-11 00:42:11.571246,27.5,False,False,True,False,False
2026-02-11 00:42:12.071942,25.0,False,False,True,False,False
2026-02-11 00:42:12.572578,22.5,False,False,False,False,False
2026-02-11 00:42:13.073109,25.0,True,False,True,False,False
2026-02-11 00:42:13.573629,27.5,True,False,True,False,False
2026-02-11 00:42:14.074078,30.0,True,False,True,False,False
2026-02-11 00:42:14.574624,32.5,True,False,True,False,False
2026-02-11 00:42:15.075390,35.0,True,False,True,False,False
2026-02-11 00:42:15.575896,37.5,True,False,True,False,False
2026-02-11 00:42:16.076587,40.0,True,False,True,False,False
2026-02-11 00:42:16.577442,42.5,True,False,True,False,False
2026-02-11 00:42:17.078149,45.0,True,False,True,False,False
2026-02-11 00:42:17.578740,47.5,True,False,True,False,False
2026-02-11 00:42:18.079321,50.0,True,False,True,False,False
2026-02-11 00:42:18.579819,52.5,True,False,True,False,False
2026-02-11 00:42:19.080419,55.0,True,False,True,False,False
2026-02-11 00:42:19.581155,57.5,True,False,True,False,False
2026-02-11 00:42:20.081997,60.0,True,False,True,False,False
2026-02-11 00:42:20.582879,62.5,True,False,True,False,False
2026-02-11 00:42:21.083387,65.0,True,False,True,False,False
2026-02-11 00:42:21.584044,67.5,True,False,True,False,False
2026-02-11 00:42:22.084575,70.0,True,False,True,False,False
2026-02-11 00:42:22.585055,72.5,True,False,True,False,False
2026-02-11 00:42:23.085731,75.0,True,True,True,False,False
2026-02-11 00:42:23.586407,72.5,False,False,True,False,False
2026-02-11 00:42:24.087081,70.0,False,False,True,False,False
2026-02-11 00:42:24.587664,67.5,False,False,True,False,False
2026-02-11 00:42:25.088361,65.0,False,False,True,False,False
2026-02-11 00:42:25.588923,62.5,False,False,True,False,False
2026-02-11 00:42:26.089554,60.0,False,False,True,False,False
2026-02-11 00:42:26.590205,57.5,False,False,True,False,False
2026-02-11 00:42:27.090725,55.0,False,False,True,False,False
2026-02-11 00:42:27.591236,52.5,False,False,True,False,False
2026-02-11 00:42:28.091808,50.0,False,False,True,False,False
2026-02-11 00:42:28.592512,47.5,False,False,True,False,False
2026-02-11 00:42:29.093224,45.0,False,False,True,False,False
2026-02-11 00:42:29.593951,42.5,False,False,True,False,False
2026-02-11 00:42:30.094660,40.0,False,False,True,False,False
2026-02-11 00:42:30.595341,37.5,False,False,True,False,False
2026-02-11 00:42:31.096026,35.0,False,False,True,False,False
2026-02-11 00:42:31.596648,32.5,False,False,True,False,False
2026-02-11 00:42:32.097426,30.0,False,False,True,False,False
2026-02-11 00:42:32.597992,27.5,False,False,True,False,False
2026-02-11 00:42:33.098442,25.0,False,False,True,False,False
2026-02-11 00:42:33.599038,22.5,False,False,False,False,False
2026-02-11 00:42:34.099745,25.0,True,False,True,False,False
2026-02-11 00:42:34.600159,27.5,True,False,True,False,False
2026-02-11 00:42:35.100594,30.0,True,False,True,False,False
2026-02-11 00:42:35.601280,32.5,True,False,True,False,False
2026-02-11 00:42:36.101893,35.0,True,False,True,False,False
2026-02-11 00:42:36.602595,37.5,True,False,True,False,False
2026-02-11 00:42:37.103147,40.0,True,False,True,False,False
2026-02-11 00:42:37.603842,42.5,True,False,True,False,False
2026-02-11 00:42:38.104561,45.0,True,False,True,False,False
2026-02-11 00:42:38.605161,47.5,True,False,True,False,False
2026-02-11 00:42:39.105683,50.0,True,False,True,False,False
2026-02-11 00:42:39.606106,52.5,True,False,True,False,False
2026-02-11 00:42:40.106743,55.0,True,False,True,False,False
2026-02-11 00:42:40.607252,57.5,True,False,True,False,False
2026-02-11 00:42:41.107801,60.0,True,False,True,False,False
2026-02-11 00:42:41.608509,62.5,True,False,True,False,False
2026-02-11 00:42:42.109059,65.0,True,False,True,False,False
2026-02-11 00:42:42.609609,67.5,True,False,True,False,False
2026-02-11 00:42:43.110261,70.0,True,False,True,False,False
2026-02-11 00:42:43.610918,72.5,True,False,True,False,False
2026-02-11 00:42:44.111635,75.0,True,True,True,False,False
2026-02-11 00:42:44.612323,72.5,False,False,True,False,False
2026-02-11 00:42:45.112925,70.0,False,False,True,False,False
2026-02-11 00:42:45.613436,67.5,False,False,True,False,False
2026-02-11 00:42:46.114166,65.0,False,False,True,False,False
2026-02-11 00:42:46.614790,62.5,False,False,True,False,False
2026-02-11 00:42:47.115514,60.0,False,False,True,False,False
2026-02-11 00:42:47.616153,57.5,False,False,True,False,False
2026-02-11 00:42:48.116751,55.0,False,False,True,False,False
2026-02-11 00:42:48.617167,52.5,False,False,True,False,False
2026-02-11 00:42:49.117827,50.0,False,False,True,False,False
2026-02-11 00:42:49.618512,47.5,False,False,True,False,False
2026-02-11 00:42:50.119232,45.0,False,False,True,False,False
2026-02-11 00:42:50.619732,42.5,False,False,True,False,False
2026-02-11 00:42:51.120440,40.0,False,False,True,False,False
2026-02-11 00:42:51.620845,37.5,False,False,True,False,False
2026-02-11 00:42:52.121374,35.0,False,False,True,False,False
2026-02-11 00:42:52.621862,32.5,False,False,True,False,False
2026-02-11 00:42:53.122294,30.0,False,False,True,False,False
2026-02-11 00:42:53.622739,27.5,False,False,True,False,False
2026-02-11 00:42:54.123260,25.0,False,False,True,False,False
2026-02-11 00:42:54.623886,22.5,False,False,False,False,False
2026-02-11 00:42:55.124400,25.0,True,False,True,False,False
2026-02-11 00:42:55.624810,27.5,True,False,True,False,False
2026-02-11 00:42:56.125432,30.0,True,False,True,False,False
2026-02-11 00:42:56.625869,32.5,True,False,True,False,False
2026-02-11 00:42:57.126348,35.0,True,False,True,False,False
2026-02-11 00:42:57.627007,37.5,True,False,True,False,False
2026-02-11 00:42:58.127480,40.0,True,False,True,False,False
2026-02-11 00:42:58.628006,42.5,True,False,True,False,False
2026-02-11 00:42:59.128561,45.0,True,False,True,False,False
2026-02-11 00:42:59.629213,47.5,True,False,True,False,False
2026-02-11 00:43:00.129851,50.0,True,False,True,False,False
2026-02-11 00:43:00.630292,52.5,True,False,True,False,False
2026-02-11 00:43:01.130909,55.0,True,False,True,False,False
2026-02-11 00:43:01.631545,57.5,True,False,True,False,False
2026-02-11 00:43:02.132008,60.0,True,False,True,False,False
2026-02-11 00:43:02.632546,62.5,True,False,True,False,False
2026-02-11 00:43:03.133176,65.0,True,False,True,False,False
2026-02-11 00:43:03.633781,67.5,True,False,True,False,False
2026-02-11 00:43:04.134266,70.0,True,False,True,False,False
2026-02-11 00:43:04.634817,72.5,True,False,True,False,False
2026-02-11 00:43:05.135379,75.0,True,True,True,False,False
2026-02-11 00:43:05.636000,72.5,False,False,True,False,False
2026-02-11 00:43:06.136663,70.0,False,False,True,False,False
2026-02-11 00:43:06.637289,67.5,False,False,True,False,False
2026-02-11 00:43:07.138002,65.0,False,False,True,False,False
2026-02-11 00:43:07.638446,62.5,False,False,True,False,False
2026-02-11 00:43:08.138933,60.0,False,False,True,False,False
2026-02-11 00:43:08.639507,57.5,False,False,True,False,False
2026-02-11 00:43:09.140197,55.0,False,False,True,False,False
2026-02-11 00:43:09.640836,52.5,False,False,True,False,False
2026-02-11 00:43:10.141524,50.0,False,False,True,False,False
2026-02-11 00:43:10.641970,47.5,False,False,True,False,False
2026-02-11 00:43:11.142436,45.0,False,False,True,False,False
2026-02-11 00:43:11.643097,42.5,False,False,True,False,False
2026-02-11 00:43:12.143824,40.0,False,False,True,False,False
2026-02-11 00:43:12.644391,37.5,False,False,True,False,False
2026-02-11 00:43:13.145064,35.0,False,False,True,False,False
2026-02-11 00:43:13.645522,32.5,False,False,True,False,False
2026-02-11 00:43:14.146184,30.0,False,False,True,False,False
2026-02-11 00:43:14.646917,27.5,False,False,True,False,False
2026-02-11 00:43:15.147373,25.0,False,False,True,False,False
2026-02-11 00:43:15.647812,22.5,False,False,False,False,False
2026-02-11 00:43:16.148358,25.0,True,False,True,False,False
2026-02-11 00:43:16.648956,27.5,True,False,True,False,False
2026-02-11 00:43:17.149624,30.0,True,False,True,False,False
2026-02-11 00:43:17.650191,32.5,True,False,True,False,False
2026-02-11 00:43:18.150739,35.0,True,False,True,False,False
2026-02-11 00:43:18.651428,37.5,True,False,True,False,False
2026-02-11 00:43:19.152118,40.0,True,False,True,False,False
2026-02-11 00:43:19.652594,42.5,True,False,True,False,False
2026-02-11 00:43:20.153321,45.0,True,False,True,False,False
2026-02-11 00:43:20.654037,47.5,True,False,True,False,False
2026-02-11 00:43:21.154709,50.0,True,False,True,False,False
2026-02-11 00:43:21.655407,52.5,True,False,True,False,False
2026-02-11 00:43:22.156020,55.0,True,False,True,False,False
2026-02-11 00:43:22.656715,57.5,True,False,True,False,False
2026-02-11 00:43:23.157319,60.0,True,False,True,False,False
2026-02-11 00:43:23.657994,62.5,True,False,True,False,False
2026-02-11 00:43:24.158666,65.0,True,False,True,False,False
2026-02-11 00:43:24.659320,67.5,True,False,True,False,False
2026-02-11 00:43:25.159880,70.0,True,False,True,False,False
2026-02-11 00:43:25.660379,72.5,True,False,True,False,False
2026-02-11 00:43:26.161003,75.0,True,True,True,False,False
2026-02-11 00:43:26.661525,72.5,False,False,True,False,False
2026-02-11 00:43:27.162076,70.0,False,False,True,False,False
2026-02-11 00:43:27.662666,67.5,False,False,True,False,False
2026-02-11 00:43:28.163198,65.0,False,False,True,False,False
2026-02-11 00:43:28.663624,62.5,False,False,True,False,False
2026-02-11 00:43:29.164329,60.0,False,False,True,False,False
2026-02-11 00:43:29.665042,57.5,False,False,True,False,False
2026-02-11 00:43:30.165484,55.0,False,False,True,False,False
2026-02-11 00:43:30.666202,52.5,False,False,True,False,False
2026-02-11 00:43:31.166861,50.0,False,False,True,False,False
2026-02-11 00:43:31.667312,47.5,False,False,True,False,False
2026-02-11 00:43:32.167999,45.0,False,False,True,False,False
2026-02-11 00:43:32.668618,42.5,False,False,True,False,False
2026-02-11 00:43:33.169296,40.0,False,False,True,False,False
2026-02-11 00:43:33.669732,37.5,False,False,True,False,False
2026-02-11 00:43:34.170284,35.0,False,False,True,False,False
2026-02-11 00:43:34.670934,32.5,False,False,True,False,False
2026-02-11 00:43:35.171370,30.0,False,False,True,False,False
2026-02-11 00:43:35.672012,27.5,False,False,True,False,False
2026-02-11 00:43:36.172727,25.0,False,False,True,False,False
2026-02-11 00:43:36.673227,22.5,False,False,False,False,False
2026-02-11 00:43:37.173775,25.0,True,False,True,False,False
2026-02-11 00:43:37.674286,27.5,True,False,True,False,False
2026-02-11 00:43:38.174940,30.0,True,False,True,False,False
2026-02-11 00:43:38.675383,32.5,True,False,True,False,False
2026-02-11 00:43:39.175951,35.0,True,False,True,False,False
2026-02-11 00:43:39.676631,37.5,True,False,True,False,False
2026-02-11 00:43:40.177261,40.0,True,False,True,False,False
2026-02-11 00:43:40.677940,42.5,True,False,True,False,False
2026-02-11 00:43:41.178428,45.0,True,False,True,False,False
2026-02-11 00:43:41.679168,47.5,True,False,True,False,False
2026-02-11 00:43:42.179581,50.0,True,False,True,False,False
2026-02-11 00:43:42.680045,52.5,True,False,True,False,False
2026-02-11 00:43:43.180724,55.0,True,False,True,False,False
2026-02-11 00:43:43.681399,57.5,True,False,True,False,False
2026-02-11 00:43:44.181846,60.0,True,False,True,False,False
2026-02-11 00:43:44.682497,62.5,True,False,True,False,False
2026-02-11 00:43:45.183139,65.0,True,False,True,False,False
2026-02-11 00:43:45.683767,67.5,True,False,True,False,False
2026-02-11 00:43:46.184405,70.0,True,False,True,False,False
2026-02-11 00:43:46.685030,72.5,True,False,True,False,False
2026-02-11 00:43:47.185607,75.0,True,True,True,False,False
2026-02-11 00:43:47.686292,72.5,False,False,True,False,False
2026-02-11 00:43:48.186952,70.0,False,False,True,False,False
2026-02-11 00:43:48.687394,67.5,False,False,True,False,False
2026-02-11 00:43:49.187882,65.0,False,False,True,False,False
2026-02-11 00:43:49.688556,62.5,False,False,True,False,False
2026-02-11 00:43:50.189211,60.0,False,False,True,False,False
2026-02-11 00:43:50.689705,57.5,False,False,True,False,False
2026-02-11 00:43:51.190118,55.0,False,False,True,False,False
2026-02-11 00:43:51.690734,52.5,False,False,True,False,False
2026-02-11 00:43:52.191311,50.0,False,False,True,False,False
2026-02-11 00:43:52.691895,47.5,False,False,True,False,False
2026-02-11 00:43:53.192615,45.0,False,False,True,False,False
2026-02-11 00:43:53.693135,42.5,False,False,True,False,False
2026-02-11 00:43:54.193795,40.0,False,False,True,False,False
2026-02-11 00:43:54.694448,37.5,False,False,True,False,False
2026-02-11 00:43:55.195039,35.0,False,False,True,False,False
2026-02-11 00:43:55.695682,32.5,False,False,True,False,False
2026-02-11 00:43:56.196180,30.0,False,False,True,False,False
2026-02-11 00:43:56.696617,27.5,False,False,True,False,False
2026-02-11 00:43:57.197346,25.0,False,False,True,False,False
2026-02-11 00:43:57.697827,22.5,False,False,False,False,False
2026-02-11 00:43:58.198367,25.0,True,False,True,False,False
2026-02-11 00:43:58.699086,27.5,True,False,True,False,False
2026-02-11 00:43:59.199577,30.0,True,False,True,False,False
2026-02-11 00:43:59.700315,32.5,True,False,True,False,False
2026-02-11 00:44:00.200770,35.0,True,False,True,False,False
2026-02-11 00:44:00.701470,37.5,True,False,True,False,False
2026-02-11 00:44:01.201930,40.0,True,False,True,False,False
2026-02-11 00:44:01.702575,42.5,True,False,True,False,False
2026-02-11 00:44:02.203243,45.0,True,False,True,False,False
2026-02-11 00:44:02.703928,47.5,True,False,True,False,False
2026-02-11 00:44:03.204509,50.0,True,False,True,False,False
2026-02-11 00:44:03.705084,52.5,True,False,True,False,False
2026-02-11 00:44:04.205767,55.0,True,False,True,False,False
2026-02-11 00:44:04.706449,57.5,True,False,True,False,False
2026-02-11 00:44:05.207127,60.0,True,False,True,False,False
2026-02-11 00:44:05.707575,62.5,True,False,True,False,False
2026-02-11 00:44:06.208222,65.0,True,False,True,False,False
2026-02-11 00:44:06.708629,67.5,True,False,True,False,False
2026-02-11 00:44:07.209341,70.0,True,False,True,False,False
2026-02-11 00:44:07.709892,72.5,True,False,True,False,False
2026-02-11 00:44:08.210538,75.0,True,True,True,False,False
2026-02-11 00:44:08.711046,72.5,False,False,True,False,False
2026-02-11 00:44:09.211792,70.0,False,False,True,False,False
2026-02-11 00:44:09.712471,67.5,False,False,True,False,False
2026-02-11 00:44:10.213009,65.0,False,False,True,False,False
2026-02-11 00:44:10.713469,62.5,False,False,True,False,False
2026-02-11 00:44:11.214144,60.0,False,False,True,False,False
2026-02-11 00:44:11.714694,57.5,False,False,True,False,False
2026-02-11 00:44:12.215412,55.0,False,False,True,False,False
2026-02-11 00:44:12.716091,52.5,False,False,True,False,False
2026-02-11 00:44:13.216603,50.0,False,False,True,False,False
2026-02-11 00:44:13.717191,47.5,False,False,True,False,False
2026-02-11 00:44:14.217866,45.0,False,False,True,False,False
2026-02-11 00:44:14.718526,42.5,False,False,True,False,False
2026-02-11 00:44:15.219128,40.0,False,False,True,False,False
2026-02-11 00:44:15.719657,37.5,False,False,True,False,False
2026-02-11 00:44:16.220323,35.0,False,False,True,False,False
2026-02-11 00:44:16.720826,32.5,False,False,True,False,False
2026-02-11 00:44:17.221417,30.0,False,False,True,False,False
2026-02-11 00:44:17.722120,27.5,False,False,True,False,False
2026-02-11 00:44:18.222640,25.0,False,False,True,False,False
2026-02-11 00:44:18.723163,22.5,False,False,False,False,False
2026-02-11 00:44:19.223774,25.0,True,False,True,False,False
2026-02-11 00:44:19.724193,27.5,True,False,True,False,False
2026-02-11 00:44:20.224926,30.0,True,False,True,False,False
